date,level
2013-12-30,428.0
2013-12-31,431.0
2014-12-01,216.0
2014-12-02,209.0
2014-12-03,205.0
2014-12-04,194.0
2014-12-05,192.0
2014-12-06,190.0
2014-12-07,187.0
2014-12-08,185.0
2014-12-09,181.0
2014-12-10,180.0
2014-12-11,176.0
2014-12-12,176.0
2014-12-13,194.0
2014-12-14,240.0
2014-12-15,302.0
2014-12-16,330.0
2014-12-17,310.0
2014-12-18,291.0
2014-12-19,290.0
2014-12-20,310.0
2014-12-21,364.0
2014-12-22,421.0
2014-12-23,422.0
2014-12-24,392.0
2014-12-25,359.0
2014-12-26,332.0
2014-12-27,315.0
2014-12-28,298.0
2014-12-29,289.0
2014-12-30,297.0
2014-12-31,293.0
2015-12-01,232.0
2015-12-02,314.0
2015-12-03,368.0
2015-12-04,377.0
2015-12-05,357.0
2015-12-06,318.0
2015-12-07,284.0
2015-12-08,245.0
2015-12-09,219.0
2015-12-10,198.0
2015-12-11,184.0
2015-12-12,185.0
2015-12-13,189.0
2015-12-14,202.0
2015-12-15,194.0
2015-12-16,186.0
2015-12-17,179.0
2015-12-18,183.0
2015-12-19,187.0
2015-12-20,188.0
2015-12-21,181.0
2015-12-22,170.0
2015-12-23,173.0
2015-12-24,169.0
2015-12-25,171.0
2015-12-26,170.0
2015-12-27,163.0
2015-12-28,155.0
2015-12-29,140.0
2015-12-30,135.0
2015-12-31,128.0
2016-12-01,162.0
2016-12-02,152.0
2016-12-03,143.0
2016-12-04,137.0
2016-12-05,131.0
2016-12-06,128.0
2016-12-07,124.0
2016-12-08,119.0
2016-12-09,118.0
2016-12-10,116.0
2016-12-11,115.0
2016-12-12,108.0
2016-12-13,101.0
2016-12-14,103.0
2016-12-15,97.0
2016-12-16,97.0
2016-12-17,98.0
2016-12-18,93.0
2016-12-19,92.0
2016-12-20,90.0
2016-12-21,85.0
2016-12-22,82.0
2016-12-23,87.0
2016-12-24,88.0
2016-12-25,90.0
2016-12-26,87.0
2016-12-27,89.0
2016-12-28,90.0
2016-12-29,88.0
2016-12-30,83.0
2016-12-31,82.0
2017-12-01,457.0
2017-12-02,434.0
2017-12-03,404.0
2017-12-04,370.0
2017-12-05,331.0
2017-12-06,312.0
2017-12-07,296.0
2017-12-08,288.0
2017-12-09,288.0
2017-12-10,299.0
2017-12-11,307.0
2017-12-12,331.0
2017-12-13,485.0
2017-12-14,555.0
2017-12-15,580.0
2017-12-16,610.0
2017-12-17,618.0
2017-12-18,608.0
2017-12-19,584.0
2017-12-20,540.0
2017-12-21,504.0
2017-12-22,492.0
2017-12-23,479.0
2017-12-24,466.0
2017-12-25,456.0
2017-12-26,443.0
2017-12-27,423.0
2017-12-28,400.0
2017-12-29,401.0
2017-12-30,400.0
2017-12-31,392.0
2018-12-01,33.0
2018-12-02,39.0
2018-12-03,47.0
2018-12-04,75.0
2018-12-05,149.0
2018-12-06,212.0
2018-12-07,215.0
2018-12-08,218.0
2018-12-09,195.0
2018-12-10,202.0
2018-12-11,265.0
2018-12-12,284.0
2018-12-13,288.0
2018-12-14,267.0
2018-12-15,241.0
2018-12-16,212.0
2018-12-17,193.0
2018-12-18,181.0
2018-12-19,166.0
2018-12-20,155.0
2018-12-21,151.0
2018-12-22,164.0
2018-12-23,217.0
2018-12-24,267.0
2018-12-25,363.0
2018-12-26,451.0
2018-12-27,484.0
2018-12-28,473.0
2018-12-29,425.0
2018-12-30,362.0
2018-12-31,321.0
2019-12-01,207.0
2019-12-02,231.0
2019-12-03,268.0
2019-12-04,279.0
2019-12-05,266.0
2019-12-06,245.0
2019-12-07,230.0
2019-12-08,223.0
2019-12-09,231.0
2019-12-10,234.0
2019-12-11,243.0
2019-12-12,263.0
2019-12-13,289.0
2019-12-14,315.0
2019-12-15,354.0
2019-12-16,425.0
2019-12-17,476.0
2019-12-18,480.0
2019-12-19,458.0
2019-12-20,426.0
2019-12-21,390.0
2019-12-22,385.0
2019-12-23,384.0
2019-12-24,376.0
2019-12-25,378.0
2019-12-26,405.0
2019-12-27,438.0
2019-12-28,459.0
2019-12-29,455.0
2019-12-30,433.0
2019-12-31,413.0
2020-12-01,108.0
2020-12-02,111.0
2020-12-03,104.0
2020-12-04,106.0
2020-12-05,111.0
2020-12-06,127.0
2020-12-07,137.0
2020-12-08,136.0
2020-12-09,130.0
2020-12-10,131.0
2020-12-11,133.0
2020-12-12,131.0
2020-12-13,133.0
2020-12-14,133.0
2020-12-15,136.0
2020-12-16,153.0
2020-12-17,164.0
2020-12-18,176.0
2020-12-19,178.0
2020-12-20,177.0
2020-12-21,168.0
2020-12-22,169.0
2020-12-23,170.0
2020-12-24,213.0
2020-12-25,312.0
2020-12-26,377.0
2020-12-27,381.0
2020-12-28,382.0
2020-12-29,355.0
2020-12-30,356.0
2020-12-31,343.0
2021-12-01,113.0
2021-12-02,141.0
2021-12-03,169.0
2021-12-04,194.0
2021-12-05,212.0
2021-12-06,226.0
2021-12-07,252.0
2021-12-08,310.0
2021-12-09,305.0
2021-12-10,281.0
2021-12-11,264.0
2021-12-12,266.0
2021-12-13,265.0
2021-12-14,257.0
2021-12-15,246.0
2021-12-16,234.0
2021-12-17,224.0
2021-12-18,217.0
2021-12-19,210.0
2021-12-20,199.0
2021-12-21,193.0
2021-12-22,184.0
2021-12-23,174.0
2021-12-24,166.0
2021-12-25,160.0
2021-12-26,161.0
2021-12-27,167.0
2021-12-28,195.0
2021-12-29,252.0
2021-12-30,328.0
2021-12-31,397.0
